bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
2023980030,2001667,389 East 151st St,10455,Multifamily Housing,100,1918,32100,1,6,52.8,1695629.7,120.82,1.59,Multifamily Housing,,0,507208.1,34,112966.7,,,,,,,
3001550005,3335898,17 Smith Street,11201,Worship Facility,2,1917,130000,1,5,251.7,32720952.9,,7.79,Worship Facility,,0,8914257.9,,4190229.2,,,,,,,
2028160066,,1305 Morris Ave,10456,Multifamily Housing,21,2003,50000,1,7,145.9,7292978.5,,5.21,Multifamily Housing,,0,1318260.4,70,2704800,,,,,,,
2022720022,2000104,443-45 St Ann's Avenue,10455,Multifamily Housing,17,1976,111168,1,12,147.8,16430573.9,13.77,5.38,Multifamily Housing,,0,4301212.7,126,407363.3,,,,,,2622000.2,
2024780024,2002947,1112-1114 Gerard Avenue,10452,Multifamily Housing,38,1925,45197,1,5,139.3,6297299.9,105.56,6.1,Multifamily Housing,,0,459353,74,4425128.4,,,,,,,
2024780018,2002946,1098-1100 Gerard Avenue,10452,Multifamily Housing,33,1925,45028,1,5,145,6527313.7,105.95,6.24,Multifamily Housing,,0,448777.8,72,4540196.3,,,,,,,
4101560001,4616243,166-02 Jamaica Avenue,11432,Other - Mall,,1934,43302,1,6,78.5,3397175.7,0.48,2.2,,,0,1073446.9,,,,,,,,,
1012130058,1032085,158 West 83rd Street,10024,Multifamily Housing,,1911,34291,1,6,183.3,6283838.7,47.6,5.66,Multifamily Housing,,0,1765644.4,48.01,708493.8,,,,,,,
3001550014,3000440,398 Fulton Street,11201,Retail Store,85,1949,38716,1,4,112.4,4351173.6,,3.17,Retail Store,,0,1385724.1,,,,,,,,,
1011450029,1030014,105 West 73 Street,10023,Multifamily Housing,86,1920,46621,1,9,93.7,4367889.9,22.85,3.44,Multifamily Housing,,0,690972.6,65.27,1864513.2,,,,,,,
1005007502,1007673,95 Greene Street,10012,Multifamily Housing,1,1900,46055,1,6,217.1,9996519.1,63.48,7.26,Multifamily Housing,,0,2255005,64.48,2530459.8,,,,,,,
1004767502,1088502,350 West Broadway,10013,Multifamily Housing,,2008,36304,1,10,309.2,11224673.1,,8.91,Multifamily Housing,"{'Multifamily Housing': 29304.0, 'Food Sales': 7000.0}",0,2903201.3,20,1241980,,,,,,,
1014227501,1087271,219 East 67 Street,10065,Multifamily Housing,,1916,27415,1,6.5,243.9,6686829.3,,7.54,Multifamily Housing,"{'Multifamily Housing': 17415.0, 'Pre-school/Daycare': 10000.0}",0,1808203.9,8,872136.7,,,,,,,
1009090015,1019895,229 East 28th Street,10016,Multifamily Housing,45,1962,44912,1,7,169.6,7616659.3,31.32,8.72,Multifamily Housing,,0,1058599,100,163975.8,,,,,,3893118,
3065950014,3174066,1514 West 11th Street,11204,Multifamily Housing,54,1931,50400,2,6,119.1,6001271.8,60,4.91,Multifamily Housing,,0,579203.1,70.56,3693800.1,,,,,,,
3056570007,3138412,1400 51st Street,11219,Multifamily Housing,51,1939,33040,1,6,119.3,3942395.9,55.73,4.88,Multifamily Housing,,0,451210.6,46,2278987.2,,,,,,,
3065860006,3173710,414 AVENUE N ,11230,Multifamily Housing,53,1929,49500,1,6,116.2,5752622.7,55.32,4.71,Multifamily Housing,,0,674156.7,65,3261892.3,,,,,,,
3054200058,3127823,690 OCEAN PARKWAY,11230,Multifamily Housing,43,1931,40800,1,6,123.7,5048022.8,20.66,5.13,Multifamily Housing,,0,486511.6,53,3128516.4,,,,,,,
3067950028,3182868,1746 E. 13TH STREET,11229,Multifamily Housing,64,1936,46900,1,6,98.8,4631979.1,22.11,4.26,Multifamily Housing,,0,321237.9,48,3226882.2,,,,,,,
3056770025,3139420,1350 54th Street,11219,Multifamily Housing,33,1936,36750,1,6,137.4,5050798.6,,5.54,Multifamily Housing,,0,565105.3,52,2892334.4,,,,,,,
3065580008,3172429,6301 23 Avenue,11204,Multifamily Housing,10,1931,33840,1,6,157.1,5317653.9,129.47,6.48,Multifamily Housing,,0,565913.8,45,3185343.3,,,,,,,
3074680040,3320956,3051 OCEAN AVE ,11235,Multifamily Housing,71,1938,64225,2,2.5,99.7,6405173.3,,4.01,Multifamily Housing,,0,782727.5,72,3541354.6,,,,,,,
3051230022,3117612,682 Ocean Ave,11226,Multifamily Housing,55,1926,41868,1,6,115.2,4822817.1,48.56,4.65,Multifamily Housing,,0,496864.8,55,2834899.9,,,,,,,
3051230016,3117610,666 Ocean Ave,11226,Multifamily Housing,67,1924,37800,1,4,105.6,3990823.2,62.54,4.29,Multifamily Housing,,0,394918.7,57,2397000.1,,,,,,,
3067940043,3182841,1800 East 12th Street,11229,Multifamily Housing,56,1938,75000,1,6,125.9,9439711.6,80.29,5.44,Multifamily Housing,,0,775314.5,96,6097800.1,,,,,,207000,
3050730001,3116388,5 Westminster Rd,11218,Multifamily Housing,44,1924,39688,1,4,132,5239697.7,42.61,5.31,Multifamily Housing,,0,622112.8,72,2926600.2,,,,,,,
3051350044,3117908,2391 Bedford Ave,11226,Multifamily Housing,32,1922,29568,1,4,153.8,4547345.9,149.67,6.56,Multifamily Housing,,0,317603.1,59,3120999.8,,,,,,,
3067230001,3180226,1202 Avenue K,11230,Multifamily Housing,22,1923,36000,1,4,138.9,4998644.7,56.87,8.43,Multifamily Housing,,0,416135.7,57,134600,,,,,,3495636.4,
3001470002,3000324,365 Jay St,11201,Multifamily Housing,,1920,25860,1,6,104.9,2713412.1,,4.17,Multifamily Housing,,0,307552.4,36,1516200,,,,,,,
4134110001,4286177,18209 149 Rd,11413,Manufacturing/Industrial Plant,,1972,57406,1,2,72,4131393.7,,3.05,Manufacturing/Industrial Plant,"{'Manufacturing/Industrial Plant': 47656.0, 'Office': 9750.0}",0,272265.5,,2846300.3,,2.3,,,,,
3012060031,3029996,1236 Pacific St,11216,Multifamily Housing,54,1920,29712,1,6,149.2,4431834.9,74.04,5.85,Multifamily Housing,,0,600291.5,77,2268499.8,,,,,,,
3011920006,3029724,975 Washington Ave ,11225,Multifamily Housing,50,1926,30000,1,4,134.5,4034431.6,,5.65,Multifamily Housing,,0,299747.3,46,2690499.8,,,,,,,
3067650012,3181996,1530 EAST 19TH STREET,11230,Multifamily Housing,52,1941,67100,1,6,123.3,8274587.5,95.74,5.31,Multifamily Housing,,0,656225.7,77,5380500.3,,,,,,165600,
3002260013,3001693,66 Orange St,11201,Multifamily Housing,23,1913,32135,1,5,135.7,4362083.8,55.4,5.29,Multifamily Housing,,0,560483.5,40,2265700.3,,,,,,,
4014660039,4036100,3561 92 St,11372,Multifamily Housing,16,1930,37815,1,5,227.3,8596634.5,137.7,9.32,Multifamily Housing,,0,912805.2,152,5114199.8,,,,,,,
3065030008,3170326,770 Ocean Pkwy,11230,Multifamily Housing,52,1963,93096,1,6,119.7,11140271.5,,4.76,Multifamily Housing,,0,1388646.7,130,6024600.2,,,,,,,
3051030042,3117228,2244 Church Ave,11226,Office,61,2013,88948,1,4,188.5,16765965.2,,6.02,Office,"{'Retail Store': 18726.0, 'Office': 70222.0}",0,4513548.4,,2544200.2,,2.45336,,,,,
1007687501,1013894,206-218 West 19th Street,10011,Multifamily Housing,90,1939,50001,1,6,94.4,4722169.9,34.26,4.95,Multifamily Housing,,0,577241.8,69,137756.7,,,,,,2550240,
2032480033,2015257,2745 Reservoir Ave,10468,Multifamily Housing,86,1939,58464,1,6,118.2,6907745.4,,6.51,Multifamily Housing,,0,794083.4,178,402786.7,,,,,3835536.9,,
1014370041,1044377,330 East 63rd Street,10065,Multifamily Housing,84,1949,70992,1,6,99.4,7060074.5,45.61,4.69,Multifamily Housing,,0,972666.7,99,873168.7,,,,,,2698452.2,
4150110025,4296642,14545 156 St,11434,Manufacturing/Industrial Plant,,1970,44688,1,2,86,3843717.6,,2.92,Manufacturing/Industrial Plant,"{'Manufacturing/Industrial Plant': 39468.0, 'Office': 5220.0}",0,843064.8,,1047600,,2.3,,,,,
4026110452,4059022,4825 Metropolitan Ave,11385,Self-Storage Facility,,2002,48750,1,3,99.2,4834157.2,4.74,3.21,Self-Storage Facility,,0,1154041.9,,1020000,,,,,,,
2043920042,2050819,2323 eastchester Rd,10469,Senior Care Community,7,1974,89500,1,5,302,27031431.3,77.23,9.26,Senior Care Community,,0,7092205.2,,3767112.9,,,,,,,
2033440052,2018271,3530 Wayne Ave.,10467,Senior Care Community,17,1975,90550,1,7,318.8,28867716.1,102.1,9.71,Senior Care Community,,0,7860172.3,,3424757.5,,,,,,,
2033440012,2018257,3518 Bainbridge Ave.,10467,Senior Care Community,22,1971,83500,1,6,249.5,20829200.7,89.57,9.44,Senior Care Community,,0,3224153.8,,9452881.7,,,,,,,
2033480032,2018391,3356 Perry Ave.,10467,Residential Care Facility,,1957,30800,1,6,333.6,10274776,,12.03,,,0,1834853.7,,3914163.5,,,,,,,
3016910012,3325183,110 Chauncey Street,11233,Multifamily Housing,2,1974,277200,3,6,245,67917372.2,,7.79,Multifamily Housing,,0,16606886.4,574,12915900.3,,,,,,,
1021570042,1063781,562 West 186 St,10033,Multifamily Housing,27,1923,34446,1,5,136.8,4711484.5,91.9,7.7,Multifamily Housing,,0,467566.7,47,186751.5,,,,,,2881302,
3019050001,3054892,185 Hall Street,11205,Multifamily Housing,70,1958,272000,1,16,120.1,32676277.9,,4.8,Multifamily Housing,,0,3567828.4,382,18612676.2,,,,,,,
3019050080,3054896,195 Willoughby Avenue,11205,Multifamily Housing,59,1958,272000,1,16,129.6,35250277.1,56.94,5.26,Multifamily Housing,,0,3594926.3,384,20960071.8,,,,,,,
4012920069,4030034,37-15 81 Street,11372,Multifamily Housing,90,1925,55800,1,6,97.5,5442953.4,59.54,3.79,Multifamily Housing,,0,711681.8,77,2797186.1,,,,,,,
4014950068,4036985,41-65 75 STREET,11373,Multifamily Housing,,1925,31404,2,5,122.9,3860411.4,149.99,7.14,Multifamily Housing,"{'Multifamily Housing': 28404.0, 'Retail Store': 3000.0}",0,430892.4,54,,,,,,,2504562,
1012090001,1088109,95 West 95th Street,10025,Multifamily Housing,15,1971,278247,3,32,179.4,49919875.9,,7.51,Multifamily Housing,"{'Multifamily Housing': 265686.0, 'Retail Store': 12561.0, 'Parking': 20000.0}",0,6260979,372,2650580,21001373.6,,,,,,
4014860052,4036746,75-17 41 AVENUE,11373,Multifamily Housing,,1927,36900,1,6,131.3,4843759.9,90.27,5.46,Multifamily Housing,"{'Multifamily Housing': 33900.0, 'Office': 3000.0}",0,573359.3,50,2389850.7,,1.66667,,,,317827.7,
1013690045,1040555,400 East 58th Street,10022,Multifamily Housing,71,1922,150000,1,16,122.9,18435169.7,,4.75,Multifamily Housing,,0,2408753.8,250,9401383.3,,,,,,,
1013680001,1040466,400 East 57th Street,10022,Multifamily Housing,68,1931,295000,1,19,126.4,37291005.2,,6.47,Multifamily Housing,,0,5136228.9,550,2144956.7,,,,,10991025.7,6884515.6,
1018850029,1057031,1080 Amsterdam Avenue,10025,Multifamily Housing,,1932,89273,1,20,127,11335835.1,21.29,5.02,Multifamily Housing,"{'Multifamily Housing': 86740.0, 'Retail Store': 1780.0, 'Office': 753.0}",0,1449764.2,135,2384125.2,2904899.3,2.3,,,,,
1014290041,1044041,210 East 75th Street ,10021,Multifamily Housing,61,1932,25758,1,6,135.4,3488767.6,41.96,7.31,Multifamily Housing,,0,389523.6,42,65457.6,,,,,,2023328.5,
3077220029,3213184,885 E 38 St,11210,Multifamily Housing,21,1929,25200,1,6,151.7,3824074.4,125.8,6.55,Multifamily Housing,,0,296122.8,35.28,2613599.9,,,,,,,
2026660041,2004795,801 Westchester Avenue,10455,Office,90,1925,67500,1,3,128.9,8700215.4,10.38,5.5,Office,,0,1470320.7,,1071060,,2.3,,,,2481557.3,
3047160059,3103572,536 E 96 St,11212,Multifamily Housing,63,1930,33600,1,4,103.9,3492450.7,62.74,4.32,Multifamily Housing,,0,341132.8,47.04,2162299.9,,,,,,,
1005640004,1009196,107 University Place ,10003,Multifamily Housing,3,1940,43395,1,6,175.1,7597448.2,43.67,7.49,Multifamily Housing,,0,1550586.4,45,85450,,,,,,2466970.9,
1001937501,1002221,395 Broadway,10013,Multifamily Housing,53,1915,103124,1,15,124.3,12818097.2,32.4,5.86,Multifamily Housing,"{'Multifamily Housing': 84400.0, 'Retail Store': 12400.0, 'Office': 6324.0}",0,2023346,117,92954.5,,4.5857,,,,5658331.2,
1021710105,1064133,30 Bogardius Place ,10040,Multifamily Housing,,1941,43737,1,6,144.1,6304400.8,28.73,8.24,Multifamily Housing,,0,523674,48,147183.3,,,,,4068436,,
1022430354,1065032,45 Park Terrace West ,10034,Multifamily Housing,63,1940,47180,1,6,114.5,5402873.9,39.25,5.86,Multifamily Housing,,0,589456.5,59,144390.9,,,,,2877514.2,,
1018830025,1056979,507 West 111th Street ,10025,Multifamily Housing,100,1915,26424,1,6,63.8,1686566.3,44.69,2.82,Multifamily Housing,,0,328209,58,81037.5,,,,,,552000,
1021390316,1063437,720 West 173rd Street ,10032,Multifamily Housing,88,1922,40720,1,5,93.8,3820950.9,44.11,5.1,Multifamily Housing,,0,497301.2,78,198818.2,,,,,2030129.9,,
2025510040,2119743,637 East 138th Street,10454,Multifamily Housing,7,2013,44213,1,6,167.4,7403195.6,,5.92,Multifamily Housing,,0,1414421.2,51,2565326.5,,,,,,,
4125290238,4537924,17006 Baisley Blvd,11434,Multifamily Housing,,2008,43353,1,8,153.2,6640360.4,93.25,5.83,Multifamily Housing,,0,1062849.9,58,2987700.1,,,,,,,
1019080001,1057775,157 West 123rd Street ,10027,Multifamily Housing,,1910,37875,1,7,317.8,12034786.5,,15.62,Multifamily Housing,"{'Multifamily Housing': 32375.0, 'Retail Store': 5500.0}",0,1525142.1,148,2075015.1,,,,,4599584.1,,
3042340012,3095109,2742 Pitkin Ave,11208,Multifamily Housing,15,1925,31640,1,4,157.7,4991026.4,167.17,7.07,Multifamily Housing,,0,294976.5,50,3721200,,,,,,,
3008160042,3014316,5324 6th Avenue ,11220,Multifamily Housing,85,1928,45800,1,5,95.8,4388001.9,,3.64,Multifamily Housing,,0,670191.2,76,2020499.9,,,,,,,
1016540029,1052393,250 East 105th Street ,10029,Multifamily Housing,,1927,28014,1,6,176.2,4935502.4,,9.16,Multifamily Housing,,0,556115.1,47,108328.1,,,,,,2714818.5,
2032670056,2016155,3123 Bailey Avenue ,10463,Multifamily Housing,57,1964,43645,1,6,188.7,8235516.6,,9.85,Multifamily Housing,,0,1022118.9,209,253330,,,,,4326271.9,,
3060860045,3154744,373 92 ST ,11209,Multifamily Housing,49,1929,99300,1,6,132.7,13181191.1,76.82,5.27,Multifamily Housing,"{'Multifamily Housing': 90600.0, 'Retail Store': 8700.0}",0,1643200.9,139,7105400.2,,,,,,,
2033080051,2097987,254 East 203rd Street ,10458,Multifamily Housing,41,1965,94600,3,6,136.1,12871111.2,,7.04,Multifamily Housing,"{'Multifamily Housing': 94600.0, 'Parking': 8062.0}",0,1515732,143.73,773739.4,,,,,,6605646.2,
1015300015,1048734,235 East 84th Street ,10028,Multifamily Housing,74,1920,25669,1,6,130.8,3358236.7,78.46,6.76,Multifamily Housing,,0,443503.7,65,63690,,,,,1736524.1,,
1012677502,1034513,11 W 51 Street ,10019,Hotel,32,2009,64727,1,14,227.4,14721712.6,83.82,8.81,Hotel,,0,2846512.9,,260752.9,4579952.8,,,,,,
1012677501,1034511,25 W 51 Street ,10019,Hotel,51,2007,103429,1,28,212.4,21966980.4,100.87,6.8,Hotel,,0,5710037.3,,3718574.2,,,,,,,
1014150021,"1078348;1078347",252 East 61st Street,10065,Multifamily Housing,55,1940,103304,2,6,124.6,12873443.7,40.77,5.72,Multifamily Housing,"{'Multifamily Housing': 93304.0, 'Retail Store': 10000.0}",0,2295867.8,95,112140.6,,,,,5063133.8,0,
1015150007,1047952,103 East 86th Street,10028,Multifamily Housing,65,1914,94910,1,13,139.8,13268773.1,29.62,7.03,Multifamily Housing,,0,1905225.6,155,213157.6,,,,,6462269.4,,
1007410067,1013089,364 West 18th Street,10011,Multifamily Housing,55,1938,58206,1,6,135.9,7907335.4,33.65,5.23,Multifamily Housing,"{'Multifamily Housing': 52706.0, 'Retail Store': 5500.0}",0,1138917.2,70,3836290.4,,,,,,,
1011580038,1030350,210 West 70th Street,10023,Multifamily Housing,35,1924,172085,1,15,154.5,26582724.1,41.5,5.85,Multifamily Housing,"{'Multifamily Housing': 166922.0, 'Retail Store': 5163.0}",0,4164689.3,255,11997343.1,,,,,,,
1012360037,1033300,210 West 89th Street,10024,Multifamily Housing,36,1963,105127,1,12,162.3,17061052.7,75.55,8.15,Multifamily Housing,"{'Multifamily Housing': 105127.0, 'Parking': 4640.0}",0,2494744.4,156,311281.3,,,,,8218048,,
3054687502,3256719,1865 52nd Street,11204,Multifamily Housing,100,1988,53631,1,4,65.7,3524257.6,,2.87,Multifamily Housing,,0,166726.4,84,2621966.4,,,,,,,
1015117502,1088732,167 East 82nd Street,10028,Multifamily Housing,17,1929,54419,1,10,151.3,8234686.5,47.05,8,Multifamily Housing,,0,934556.1,51,69294.1,,,,,4630244.6,,
1008650032,1017126,20 Park Avenue,10016,Multifamily Housing,43,1939,94442,1,20,140.6,13275367.9,41.89,7.35,Multifamily Housing,"{'Multifamily Housing': 94442.0, 'Parking': 6000.0}",0,1680926.2,118,177805.9,,,,,7110447.9,0,
4097557501,4208831,89-14 Parsons Boulevard,11432,Multifamily Housing,70,2006,421179,1,12,125,52660710.7,32.86,4.23,Multifamily Housing,"{'Multifamily Housing': 366448.0, 'Retail Store': 54731.0, 'Parking': 70000.0}",0,11830927.6,519,13804640.6,,,,,,,
1003777503,1089381,101 Avenue D,10009,Multifamily Housing,,2010,110000,1,12,121.8,13402515.6,,4.19,Multifamily Housing,,0,2964046.1,150,3719917.8,,,,,,,
1003977503,1004960,250 East Houston Street,10002,Multifamily Housing,,1989,137872,1,12,161.4,22256590.3,,6.87,Multifamily Housing,"{'Multifamily Housing': 128470.0, 'Medical Office': 2350.0, 'Retail Store': 7052.0}",0,4401091,157,1390663.6,,,,,6420291.7,,
1014390030,1044696,360 East 65th Street,10065,Multifamily Housing,51,1962,188513,1,21,141.3,26634249.3,,5.32,Multifamily Housing,"{'Multifamily Housing': 179106.0, 'Retail Store': 9407.0, 'Parking': 19286.0}",0,4400723.4,292,11549086.5,,,,,,,
4050530021,4114819,147-05 Sanford Avenue,11355,Multifamily Housing,,1960,53284,1,6,141.7,7551651.3,80.3,5.8,Multifamily Housing,"{'Multifamily Housing': 52434.0, 'Office': 850.0, 'Parking': 6200.0}",0,967566.8,98,3648453.2,,2.3,,,,400351.8,
1007900028,1014525,108 West 15th Street,10011,Multifamily Housing,1,1950,59652,1,6,295.6,17630380.1,95.6,12.64,Multifamily Housing,"{'Multifamily Housing': 50952.0, 'Retail Store': 8700.0}",0,2976828.2,66,3888653.3,,,,,3762857.8,,
1005270027,1008350,10 Downing Street,10014,Multifamily Housing,4,1941,121476,1,7,217.9,26473120.2,,7.51,Multifamily Housing,"{'Multifamily Housing': 109369.0, 'Retail Store': 12107.0}",0,5500699.3,121,7990756.6,,,,,,,
1007910036,1014560,555 Sixth Avenue,10011,Multifamily Housing,88,1972,165939,1,6,107,17761174.7,30.77,5.31,Multifamily Housing,"{'Multifamily Housing': 135939.0, 'Retail Store': 30000.0, 'Parking': 19325.0}",0,3032246.7,215,57700,,,,,8096138.1,,
1008890022,1018494,141 East 33rd Street,10016,Multifamily Housing,20,1961,101542,1,16,176.1,17886287.5,,6.35,Multifamily Housing,"{'Multifamily Housing': 95113.0, 'Retail Store': 6429.0}",0,3418595.4,142,6439638,,,,,,,
1008920001,1018936,41 Park Avenue,10016,Multifamily Housing,69,1950,114352,1,16,113.6,12993849.8,36.97,5.78,Multifamily Housing,"{'Multifamily Housing': 103162.0, 'Medical Office': 5500.0, 'Office': 5690.0}",0,2155770.8,136,112790,,2.3,,,6156090,,
1010200005,1076194,235 West 48th Street,10016,Multifamily Housing,39,1990,431676,1,42,149.6,64577978.2,47.97,6.38,Multifamily Housing,"{'Multifamily Housing': 404876.0, 'Office': 26800.0, 'Parking': 34727.0}",0,12552474.7,534,6597784.3,,2.3,,,,17421535.3,
4031050001,4072934,61-10 Alderton Street,11374,Multifamily Housing,,1956,71883,1,6,140.2,10077571,,5.76,Multifamily Housing,"{'Multifamily Housing': 66883.0, 'Retail Store': 1000.0, 'Medical Office': 3000.0, 'Office': 1000.0, 'Parking': 4095.0}",0,1254590.5,66,5024725.1,,2.3,,,,483041.4,
3046490024,3327791,9407/9427 Kings Highway,11212,Multifamily Housing,78,1950,67260,2,6,126.4,8500116.2,,5.09,Multifamily Housing,,0,1023341.1,132,4741626.3,,,,,,,
3046470034,3101145,333 East 92 Street,11212,Multifamily Housing,100,1962,135505,1,6,69.7,9449324.3,,2.6,Multifamily Housing,"{'Multifamily Housing': 135505.0, 'Parking': 18300.0}",0,1773628.2,189.71,3661400.3,,,,,,,
2052590016,2072463,3410 De Reimer,10475,Multifamily Housing,54,1965,256000,1,16,135.6,34704804.9,68.79,5.19,Multifamily Housing,,0,4964551,416,16719559.8,,,,,,,
3013240001,3035150,501 Lefferts Avenue,11212,Multifamily Housing,19,1931,53784,1,6,160.7,8644891.4,61.44,8.43,Multifamily Housing,,0,665259.4,75.3,3661431.5,,,,,,2694450.2,
3046480033,3323081,9325/27 Kings Highway,11212,Multifamily Housing,89,1950,92800,1,6,97.8,9074986.8,,3.87,Multifamily Housing,,0,1209911.3,144,4733432,,,,,,,
3013250022,3035184,580 Empire Boulevard,11225,Multifamily Housing,67,1926,68640,1,6,125.3,8603230.6,133.77,4.99,Multifamily Housing,,0,1131488.9,112,4566125.2,,,,,0,,
3014180049,3038247,899 Montgomery Street,11213,Multifamily Housing,60,1928,106392,1,6,127,13517044.2,,5.14,Multifamily Housing,,0,1629944.9,160,7583093.5,,,,,,0,
3050650100,3116258,125 Lenox Road,11226,Multifamily Housing,65,1937,66530,1,6,124.5,8286274.2,76.01,5.21,Multifamily Housing,,0,899287.9,100,4379708.9,,,,,,465336,
3014250013,3038417,1024 Montgomery street,11213,Multifamily Housing,76,1936,155172,1,6,102.7,15933716.5,,4.14,Multifamily Housing,,0,2204127.3,180,7579597.7,,,,,589986,,
3050640092,3116213,55 Lenox Road,11212,Multifamily Housing,68,1937,67764,1,6,109.9,7444413.5,3.28,4.85,Multifamily Housing,,0,837783.4,81,3404751,,,,,978345.9,,
3050830044,3116615,80 Lenox Road,11226,Multifamily Housing,46,1937,52572,1,6,132.9,6988752.3,128.13,5.3,Multifamily Housing,,0,824553.2,66,3870056,,,,,,,
3050820072,3116595,131 East 21st Street,11226,Multifamily Housing,7,1944,75043,1,6,198.8,14915675.6,,8.73,Multifamily Housing,,0,1052307.3,119,10018654.6,,,,,394346,,
3050820067,3116594,141 East 21st Street,11226,Multifamily Housing,6,1944,75043,1,6,200.8,15065569.4,,8.85,Multifamily Housing,,0,1095105.9,120,10019220.6,,,,,467492,,
3045980001,3099485,1064/70 East New York Avenue,11212,Multifamily Housing,81,1942,68172,1,7,123.9,8443765.2,,4.89,Multifamily Housing,,0,1380014.9,169,3407964.8,,,,,394346,,
3014030040,3037804,1776 Union Street,11213,Multifamily Housing,68,1931,68730,1,6,111.6,7667952.9,84.89,4.44,Multifamily Housing,,0,932920.9,75,4190717.6,,,,,,,
3048980004,3109867,885 Troy Avenue,11203,Multifamily Housing,56,1928,59474,1,6,141.7,8427939.6,201.39,7.39,Multifamily Housing,"{'Multifamily Housing': 53844.0, 'Retail Store': 5630.0}",0,1118157.7,92,322306.3,,,,,,4358454.1,
